wave,yval,yerrLow,yerrUpp
4.515447616577148,0.02865447248259888,0.00017243547919961721,0.00017243547919961721
4.5242018699646,0.028078030445459954,0.00016678768402809808,0.00016678768402809808
4.532938003540039,0.028785217451063647,0.00017706674640416236,0.00017706674640416236
4.541656494140625,0.027210419642459717,0.0001684455163536622,0.0001684455163536622
4.550357818603516,0.028311914156140962,0.00017031695468917746,0.00017031695468917746
4.55903959274292,0.028202777745883107,0.0001697870667327009,0.0001697870667327009
4.567704677581787,0.026567113329163308,0.0001630059016519892,0.0001630059016519892
4.576352119445801,0.02590585673872339,0.00016209524654353847,0.00016209524654353847
4.584982395172119,0.026635862990763256,0.0001646139979368475,0.0001646139979368475
4.593594551086426,0.026993840804535565,0.00017405514541361504,0.00017405514541361504
4.60219144821167,0.02681531619861344,0.0001666324784182828,0.0001666324784182828
4.610772609710693,0.026757853465045632,0.00016971008393384354,0.00016971008393384354
4.619336128234863,0.026380950972760168,0.0001615620635967878,0.0001615620635967878
4.627882480621338,0.026931216695810768,0.00016843899796413803,0.00016843899796413803
4.636412143707275,0.02603317489740611,0.00016638764037924227,0.00016638764037924227
4.644925117492676,0.026820568199941393,0.000169317961913286,0.000169317961913286
4.653420448303223,0.026556245708273057,0.00016268965392338814,0.00016268965392338814
4.661899566650391,0.026199343621733068,0.000162652446637156,0.000162652446637156
4.670362949371338,0.0259497735783146,0.00016106654731392692,0.00016106654731392692
4.678808212280273,0.026740762405170333,0.0001678602045299341,0.0001678602045299341
4.687237739562988,0.026605732447672042,0.00016665093136264257,0.00016665093136264257
4.695651531219482,0.025541781403661815,0.0001605121478761902,0.0001605121478761902
4.704048156738281,0.026613553444255752,0.00016837448191632116,0.00016837448191632116
4.712429046630859,0.02466428610359761,0.00016204662307993758,0.00016204662307993758
4.720794200897217,0.025703817343375967,0.00016743253702362107,0.00016743253702362107
4.729142665863037,0.026413184814973473,0.00016944594470946723,0.00016944594470946723
4.737475395202637,0.026251025366918847,0.00016928152220359655,0.00016928152220359655
4.745792388916016,0.02450910852483168,0.00016478630941192394,0.00016478630941192394
4.754093647003174,0.02552050395183439,0.00016294783905106876,0.00016294783905106876
4.762378692626953,0.024417361067011836,0.00016183674275968793,0.00016183674275968793
4.770649433135986,0.02391246575626767,0.00015567787441024048,0.00015567787441024048
4.778903484344482,0.024056644980440526,0.00016634235029678544,0.00016634235029678544
4.787142276763916,0.02395560340545943,0.00015559176675701778,0.00015559176675701778
4.795366287231445,0.023754785377455487,0.00016035042882795244,0.00016035042882795244
4.803574085235596,0.02467026813814291,0.00016145665803986664,0.00016145665803986664
4.811767101287842,0.023849373971435276,0.00016071474813600446,0.00016071474813600446
4.819945335388184,0.02330422005828871,0.0001596399824925097,0.0001596399824925097
4.828107833862305,0.023963467005447336,0.00016063457845421768,0.00016063457845421768
4.8362555503845215,0.024327557179226595,0.00016815763152179606,0.00016815763152179606
4.844388484954834,0.0252829009281412,0.00016952478683026376,0.00016952478683026376
4.852505683898926,0.024444174900922475,0.0001823028052362443,0.0001823028052362443
4.86060905456543,0.02167142613075096,0.00015011327326346305,0.00015011327326346305
4.868697166442871,0.023773982607878004,0.00016398493087980262,0.00016398493087980262
4.876770496368408,0.021673431523891507,0.00016033838922064174,0.00016033838922064174
4.884830474853516,0.021730748045612407,0.00015298259687127804,0.00015298259687127804
4.892874240875244,0.023420854185088838,0.0001624737959108361,0.0001624737959108361
4.900904655456543,0.02277432051264866,0.00016269664640962265,0.00016269664640962265
